"date";"price";"instrument"
"2017-09-04";"297,0";"Novo Nordisk B A/S"
"2017-09-05";"295,8";"Novo Nordisk B A/S"
"2017-09-06";"299,0";"Novo Nordisk B A/S"
"2017-09-07";"299,0";"Novo Nordisk B A/S"
"2017-09-08";"296,9";"Novo Nordisk B A/S"
"2017-09-11";"301,6";"Novo Nordisk B A/S"
"2017-09-12";"301,6";"Novo Nordisk B A/S"
"2017-09-13";"304,0";"Novo Nordisk B A/S"
"2017-09-14";"302,6";"Novo Nordisk B A/S"
"2017-09-15";"300,5";"Novo Nordisk B A/S"
"2017-09-18";"302,0";"Novo Nordisk B A/S"
"2017-09-19";"301,6";"Novo Nordisk B A/S"
"2017-09-20";"303,4";"Novo Nordisk B A/S"
"2017-09-21";"306,4";"Novo Nordisk B A/S"
"2017-09-22";"305,8";"Novo Nordisk B A/S"
"2017-09-25";"308,6";"Novo Nordisk B A/S"
"2017-09-26";"303,6";"Novo Nordisk B A/S"
"2017-09-27";"305,3";"Novo Nordisk B A/S"
"2017-09-28";"303,5";"Novo Nordisk B A/S"
"2017-09-29";"301,0";"Novo Nordisk B A/S"
"2017-10-02";"309,9";"Novo Nordisk B A/S"
"2017-10-03";"308,1";"Novo Nordisk B A/S"
"2017-10-04";"312,1";"Novo Nordisk B A/S"
"2017-10-05";"309,7";"Novo Nordisk B A/S"
"2017-10-06";"311,2";"Novo Nordisk B A/S"
"2017-10-09";"311,5";"Novo Nordisk B A/S"
"2017-10-10";"306,9";"Novo Nordisk B A/S"
"2017-10-11";"308,8";"Novo Nordisk B A/S"
"2017-10-12";"307,6";"Novo Nordisk B A/S"
"2017-10-13";"297,8";"Novo Nordisk B A/S"
"2017-10-16";"312,7";"Novo Nordisk B A/S"
"2017-10-17";"311,3";"Novo Nordisk B A/S"
"2017-10-18";"317,8";"Novo Nordisk B A/S"
"2017-10-19";"319,5";"Novo Nordisk B A/S"
"2017-10-20";"318,7";"Novo Nordisk B A/S"
"2017-10-23";"319,3";"Novo Nordisk B A/S"
"2017-10-24";"317,1";"Novo Nordisk B A/S"
"2017-10-25";"317,9";"Novo Nordisk B A/S"
"2017-10-26";"312,5";"Novo Nordisk B A/S"
"2017-10-27";"318,3";"Novo Nordisk B A/S"
"2017-10-30";"318,5";"Novo Nordisk B A/S"
"2017-10-31";"317,8";"Novo Nordisk B A/S"
"2017-11-01";"318,8";"Novo Nordisk B A/S"
"2017-11-02";"317,3";"Novo Nordisk B A/S"
"2017-11-03";"316,6";"Novo Nordisk B A/S"
"2017-11-06";"319,8";"Novo Nordisk B A/S"
"2017-11-07";"317,8";"Novo Nordisk B A/S"
"2017-11-08";"319,9";"Novo Nordisk B A/S"
"2017-11-09";"314,7";"Novo Nordisk B A/S"
"2017-11-10";"317,8";"Novo Nordisk B A/S"
"2017-11-13";"315,7";"Novo Nordisk B A/S"
"2017-11-14";"315,5";"Novo Nordisk B A/S"
"2017-11-15";"313,7";"Novo Nordisk B A/S"
"2017-11-16";"319,7";"Novo Nordisk B A/S"
"2017-11-17";"320,8";"Novo Nordisk B A/S"
"2017-11-20";"325,8";"Novo Nordisk B A/S"
"2017-11-21";"328,6";"Novo Nordisk B A/S"
"2017-11-22";"327,8";"Novo Nordisk B A/S"
"2017-11-23";"328,3";"Novo Nordisk B A/S"
"2017-11-24";"325,7";"Novo Nordisk B A/S"
"2017-11-27";"322,7";"Novo Nordisk B A/S"
"2017-11-28";"324,3";"Novo Nordisk B A/S"
"2017-11-29";"322,0";"Novo Nordisk B A/S"
"2017-11-30";"322,8";"Novo Nordisk B A/S"
"2017-12-01";"326,1";"Novo Nordisk B A/S"
"2017-12-04";"323,1";"Novo Nordisk B A/S"
"2017-12-05";"318,0";"Novo Nordisk B A/S"
"2017-12-06";"328,7";"Novo Nordisk B A/S"
"2017-12-07";"325,6";"Novo Nordisk B A/S"
"2017-12-08";"329,0";"Novo Nordisk B A/S"
"2017-12-11";"329,8";"Novo Nordisk B A/S"
"2017-12-12";"337,5";"Novo Nordisk B A/S"
"2017-12-13";"337,3";"Novo Nordisk B A/S"
"2017-12-14";"336,4";"Novo Nordisk B A/S"
"2017-12-15";"329,5";"Novo Nordisk B A/S"
"2017-12-18";"335,0";"Novo Nordisk B A/S"
"2017-12-19";"332,3";"Novo Nordisk B A/S"
"2017-12-20";"331,5";"Novo Nordisk B A/S"
"2017-12-21";"334,9";"Novo Nordisk B A/S"
"2017-12-22";"335,8";"Novo Nordisk B A/S"
"2017-12-27";"334,6";"Novo Nordisk B A/S"
"2017-12-28";"334,6";"Novo Nordisk B A/S"
"2017-12-29";"334,5";"Novo Nordisk B A/S"
"2018-01-02";"333,95";"Novo Nordisk B A/S"
"2018-01-03";"338,0";"Novo Nordisk B A/S"
"2018-01-04";"335,55";"Novo Nordisk B A/S"
"2018-01-05";"338,35";"Novo Nordisk B A/S"
"2018-01-08";"339,75";"Novo Nordisk B A/S"
"2018-01-09";"341,85";"Novo Nordisk B A/S"
"2018-01-10";"340,3";"Novo Nordisk B A/S"
"2018-01-11";"338,5";"Novo Nordisk B A/S"
"2018-01-12";"336,55";"Novo Nordisk B A/S"
"2018-01-15";"334,75";"Novo Nordisk B A/S"
"2018-01-16";"339,0";"Novo Nordisk B A/S"
"2018-01-17";"342,0";"Novo Nordisk B A/S"
"2018-01-18";"342,0";"Novo Nordisk B A/S"
"2018-01-19";"349,5";"Novo Nordisk B A/S"
"2018-01-22";"350,3";"Novo Nordisk B A/S"
"2018-01-23";"351,95";"Novo Nordisk B A/S"
"2018-01-24";"347,65";"Novo Nordisk B A/S"
"2018-01-25";"343,75";"Novo Nordisk B A/S"
"2018-01-26";"347,6";"Novo Nordisk B A/S"
"2018-01-29";"345,55";"Novo Nordisk B A/S"
"2018-01-30";"341,25";"Novo Nordisk B A/S"
"2018-01-31";"333,4";"Novo Nordisk B A/S"
"2018-02-01";"309,0";"Novo Nordisk B A/S"
"2018-02-02";"302,85";"Novo Nordisk B A/S"
"2018-02-05";"304,7";"Novo Nordisk B A/S"
"2018-02-06";"294,6";"Novo Nordisk B A/S"
"2018-02-07";"304,05";"Novo Nordisk B A/S"
"2018-02-08";"300,7";"Novo Nordisk B A/S"
"2018-02-09";"299,35";"Novo Nordisk B A/S"
"2018-02-12";"306,0";"Novo Nordisk B A/S"
"2018-02-13";"301,6";"Novo Nordisk B A/S"
"2018-02-14";"303,35";"Novo Nordisk B A/S"
"2018-02-15";"305,2";"Novo Nordisk B A/S"
"2018-02-16";"313,45";"Novo Nordisk B A/S"
"2018-02-19";"308,05";"Novo Nordisk B A/S"
"2018-02-20";"309,55";"Novo Nordisk B A/S"
"2018-02-21";"314,0";"Novo Nordisk B A/S"
"2018-02-22";"320,55";"Novo Nordisk B A/S"
"2018-02-23";"323,7";"Novo Nordisk B A/S"
"2018-02-26";"329,2";"Novo Nordisk B A/S"
"2018-02-27";"323,0";"Novo Nordisk B A/S"
"2018-02-28";"316,6";"Novo Nordisk B A/S"
"2018-03-01";"308,2";"Novo Nordisk B A/S"
"2018-03-02";"303,85";"Novo Nordisk B A/S"
"2018-03-05";"304,5";"Novo Nordisk B A/S"
"2018-03-06";"303,65";"Novo Nordisk B A/S"
"2018-03-07";"302,7";"Novo Nordisk B A/S"
"2018-03-08";"307,15";"Novo Nordisk B A/S"
"2018-03-09";"306,65";"Novo Nordisk B A/S"
"2018-03-12";"306,85";"Novo Nordisk B A/S"
"2018-03-13";"302,15";"Novo Nordisk B A/S"
"2018-03-14";"302,1";"Novo Nordisk B A/S"
"2018-03-15";"305,4";"Novo Nordisk B A/S"
"2018-03-16";"305,1";"Novo Nordisk B A/S"
"2018-03-19";"305,25";"Novo Nordisk B A/S"
"2018-03-20";"304,0";"Novo Nordisk B A/S"
"2018-03-21";"304,75";"Novo Nordisk B A/S"
"2018-03-22";"298,1";"Novo Nordisk B A/S"
"2018-03-23";"295,85";"Novo Nordisk B A/S"
"2018-03-26";"293,25";"Novo Nordisk B A/S"
"2018-03-27";"293,6";"Novo Nordisk B A/S"
"2018-03-28";"297,5";"Novo Nordisk B A/S"
"2018-04-03";"296,7";"Novo Nordisk B A/S"
"2018-04-04";"291,75";"Novo Nordisk B A/S"
"2018-04-05";"298,2";"Novo Nordisk B A/S"
"2018-04-06";"296,9";"Novo Nordisk B A/S"
"2018-04-09";"300,8";"Novo Nordisk B A/S"
"2018-04-10";"305,55";"Novo Nordisk B A/S"
"2018-04-11";"300,85";"Novo Nordisk B A/S"
"2018-04-12";"301,7";"Novo Nordisk B A/S"
"2018-04-13";"296,1";"Novo Nordisk B A/S"
"2018-04-16";"296,75";"Novo Nordisk B A/S"
"2018-04-17";"295,8";"Novo Nordisk B A/S"
"2018-04-18";"293,1";"Novo Nordisk B A/S"
"2018-04-19";"287,55";"Novo Nordisk B A/S"
"2018-04-20";"284,2";"Novo Nordisk B A/S"
"2018-04-23";"285,2";"Novo Nordisk B A/S"
"2018-04-24";"288,65";"Novo Nordisk B A/S"
"2018-04-25";"285,3";"Novo Nordisk B A/S"
"2018-04-26";"289,0";"Novo Nordisk B A/S"
"2018-04-30";"291,8";"Novo Nordisk B A/S"
"2018-05-01";"294,3";"Novo Nordisk B A/S"
"2018-05-02";"307,0";"Novo Nordisk B A/S"
"2018-05-03";"300,0";"Novo Nordisk B A/S"
"2018-05-04";"297,25";"Novo Nordisk B A/S"
"2018-05-07";"301,1";"Novo Nordisk B A/S"
"2018-05-08";"305,45";"Novo Nordisk B A/S"
"2018-05-09";"300,2";"Novo Nordisk B A/S"
"2018-05-14";"313,55";"Novo Nordisk B A/S"
"2018-05-15";"304,5";"Novo Nordisk B A/S"
"2018-05-16";"308,35";"Novo Nordisk B A/S"
"2018-05-17";"309,6";"Novo Nordisk B A/S"
"2018-05-18";"306,8";"Novo Nordisk B A/S"
"2018-05-22";"308,3";"Novo Nordisk B A/S"
"2018-05-23";"305,55";"Novo Nordisk B A/S"
"2018-05-24";"303,7";"Novo Nordisk B A/S"
"2018-05-25";"304,6";"Novo Nordisk B A/S"
"2018-05-28";"305,95";"Novo Nordisk B A/S"
"2018-05-29";"303,25";"Novo Nordisk B A/S"
"2018-05-30";"302,2";"Novo Nordisk B A/S"
"2018-05-31";"302,45";"Novo Nordisk B A/S"
"2018-06-01";"304,95";"Novo Nordisk B A/S"
"2018-06-04";"300,0";"Novo Nordisk B A/S"
"2018-06-06";"294,75";"Novo Nordisk B A/S"
"2018-06-07";"290,45";"Novo Nordisk B A/S"
"2018-06-08";"285,55";"Novo Nordisk B A/S"
"2018-06-11";"283,9";"Novo Nordisk B A/S"
"2018-06-12";"280,5";"Novo Nordisk B A/S"
"2018-06-13";"282,8";"Novo Nordisk B A/S"
"2018-06-14";"285,9";"Novo Nordisk B A/S"
"2018-06-15";"286,85";"Novo Nordisk B A/S"
"2018-06-18";"287,5";"Novo Nordisk B A/S"
"2018-06-19";"288,0";"Novo Nordisk B A/S"
"2018-06-20";"288,55";"Novo Nordisk B A/S"
"2018-06-21";"299,2";"Novo Nordisk B A/S"
"2018-06-22";"301,0";"Novo Nordisk B A/S"
"2018-06-25";"300,35";"Novo Nordisk B A/S"
"2018-06-26";"295,0";"Novo Nordisk B A/S"
"2018-06-27";"294,25";"Novo Nordisk B A/S"
"2018-06-28";"291,5";"Novo Nordisk B A/S"
"2018-06-29";"296,0";"Novo Nordisk B A/S"
"2018-07-02";"298,95";"Novo Nordisk B A/S"
"2018-07-03";"302,35";"Novo Nordisk B A/S"
"2018-07-04";"306,7";"Novo Nordisk B A/S"
"2018-07-05";"304,4";"Novo Nordisk B A/S"
"2018-07-06";"306,9";"Novo Nordisk B A/S"
"2018-07-09";"308,65";"Novo Nordisk B A/S"
"2018-07-10";"314,7";"Novo Nordisk B A/S"
"2018-07-11";"310,9";"Novo Nordisk B A/S"
"2018-07-12";"316,65";"Novo Nordisk B A/S"
"2018-07-13";"316,75";"Novo Nordisk B A/S"
"2018-07-16";"315,9";"Novo Nordisk B A/S"
"2018-07-17";"318,75";"Novo Nordisk B A/S"
"2018-07-18";"321,55";"Novo Nordisk B A/S"
"2018-07-19";"318,1";"Novo Nordisk B A/S"
"2018-07-20";"320,75";"Novo Nordisk B A/S"
"2018-07-23";"321,55";"Novo Nordisk B A/S"
"2018-07-24";"324,25";"Novo Nordisk B A/S"
"2018-07-25";"323,1";"Novo Nordisk B A/S"
"2018-07-26";"329,25";"Novo Nordisk B A/S"
"2018-07-27";"325,8";"Novo Nordisk B A/S"
"2018-07-30";"323,0";"Novo Nordisk B A/S"
"2018-07-31";"318,15";"Novo Nordisk B A/S"
"2018-08-01";"315,65";"Novo Nordisk B A/S"
"2018-08-02";"317,0";"Novo Nordisk B A/S"
"2018-08-03";"320,4";"Novo Nordisk B A/S"
"2018-08-06";"320,0";"Novo Nordisk B A/S"
"2018-08-07";"322,9";"Novo Nordisk B A/S"
"2018-08-08";"303,65";"Novo Nordisk B A/S"
"2018-08-09";"304,5";"Novo Nordisk B A/S"
"2018-08-10";"305,0";"Novo Nordisk B A/S"
"2018-08-13";"308,3";"Novo Nordisk B A/S"
"2018-08-14";"319,3";"Novo Nordisk B A/S"
"2018-08-15";"313,9";"Novo Nordisk B A/S"
"2018-08-16";"313,95";"Novo Nordisk B A/S"
"2018-08-17";"310,0";"Novo Nordisk B A/S"
"2018-08-20";"312,95";"Novo Nordisk B A/S"
"2018-08-21";"317,7";"Novo Nordisk B A/S"
"2018-08-22";"316,0";"Novo Nordisk B A/S"
"2018-08-23";"316,5";"Novo Nordisk B A/S"
"2018-08-24";"315,85";"Novo Nordisk B A/S"
"2018-08-27";"317,85";"Novo Nordisk B A/S"
"2018-08-28";"317,35";"Novo Nordisk B A/S"
"2018-08-29";"317,95";"Novo Nordisk B A/S"
"2018-08-30";"317,25";"Novo Nordisk B A/S"
"2018-08-31";"314,75";"Novo Nordisk B A/S"
"2018-09-03";"312,75";"Novo Nordisk B A/S"
"2018-09-04";"314,5";"Novo Nordisk B A/S"
"2018-09-05";"306,5";"Novo Nordisk B A/S"
"2018-09-06";"306,85";"Novo Nordisk B A/S"
"2018-09-07";"309,15";"Novo Nordisk B A/S"
"2018-09-10";"311,55";"Novo Nordisk B A/S"
"2018-09-11";"310,05";"Novo Nordisk B A/S"
"2018-09-12";"314,35";"Novo Nordisk B A/S"
"2018-09-13";"312,15";"Novo Nordisk B A/S"
"2018-09-14";"308,0";"Novo Nordisk B A/S"
"2018-09-17";"303,2";"Novo Nordisk B A/S"
"2018-09-18";"301,35";"Novo Nordisk B A/S"
"2018-09-19";"300,15";"Novo Nordisk B A/S"
"2018-09-20";"298,5";"Novo Nordisk B A/S"
"2018-09-21";"301,5";"Novo Nordisk B A/S"
"2018-09-24";"300,8";"Novo Nordisk B A/S"
"2018-09-25";"306,8";"Novo Nordisk B A/S"
"2018-09-26";"302,35";"Novo Nordisk B A/S"
"2018-09-27";"303,7";"Novo Nordisk B A/S"
"2018-09-28";"302,4";"Novo Nordisk B A/S"
"2018-10-01";"299,75";"Novo Nordisk B A/S"
"2018-10-02";"302,9";"Novo Nordisk B A/S"
"2018-10-03";"303,05";"Novo Nordisk B A/S"
"2018-10-04";"281,1";"Novo Nordisk B A/S"
"2018-10-05";"286,05";"Novo Nordisk B A/S"
"2018-10-08";"278,45";"Novo Nordisk B A/S"
"2018-10-09";"277,0";"Novo Nordisk B A/S"
"2018-10-10";"274,3";"Novo Nordisk B A/S"
"2018-10-11";"267,3";"Novo Nordisk B A/S"
"2018-10-12";"273,35";"Novo Nordisk B A/S"
"2018-10-15";"273,05";"Novo Nordisk B A/S"
"2018-10-16";"276,35";"Novo Nordisk B A/S"
"2018-10-17";"279,7";"Novo Nordisk B A/S"
"2018-10-18";"283,25";"Novo Nordisk B A/S"
"2018-10-19";"282,15";"Novo Nordisk B A/S"
"2018-10-22";"280,0";"Novo Nordisk B A/S"
"2018-10-23";"275,9";"Novo Nordisk B A/S"
"2018-10-24";"280,5";"Novo Nordisk B A/S"
"2018-10-25";"274,65";"Novo Nordisk B A/S"
"2018-10-26";"275,0";"Novo Nordisk B A/S"
"2018-10-29";"280,85";"Novo Nordisk B A/S"
"2018-10-30";"279,95";"Novo Nordisk B A/S"
"2018-10-31";"284,9";"Novo Nordisk B A/S"
"2018-11-01";"287,6";"Novo Nordisk B A/S"
"2018-11-02";"286,25";"Novo Nordisk B A/S"
"2018-11-05";"283,7";"Novo Nordisk B A/S"
"2018-11-06";"281,15";"Novo Nordisk B A/S"
"2018-11-07";"288,9";"Novo Nordisk B A/S"
"2018-11-08";"292,85";"Novo Nordisk B A/S"
"2018-11-09";"295,5";"Novo Nordisk B A/S"
"2018-11-12";"297,45";"Novo Nordisk B A/S"
"2018-11-13";"292,9";"Novo Nordisk B A/S"
"2018-11-14";"294,65";"Novo Nordisk B A/S"
"2018-11-15";"284,5";"Novo Nordisk B A/S"
"2018-11-16";"288,7";"Novo Nordisk B A/S"
"2018-11-19";"295,15";"Novo Nordisk B A/S"
"2018-11-20";"289,0";"Novo Nordisk B A/S"
"2018-11-21";"289,5";"Novo Nordisk B A/S"
"2018-11-22";"286,5";"Novo Nordisk B A/S"
"2018-11-23";"297,0";"Novo Nordisk B A/S"
"2018-11-26";"304,85";"Novo Nordisk B A/S"
"2018-11-27";"301,2";"Novo Nordisk B A/S"
"2018-11-28";"300,1";"Novo Nordisk B A/S"
"2018-11-29";"299,1";"Novo Nordisk B A/S"
"2018-11-30";"306,0";"Novo Nordisk B A/S"
"2018-12-03";"303,0";"Novo Nordisk B A/S"
"2018-12-04";"304,2";"Novo Nordisk B A/S"
"2018-12-05";"301,0";"Novo Nordisk B A/S"
"2018-12-06";"296,0";"Novo Nordisk B A/S"
"2018-12-07";"300,25";"Novo Nordisk B A/S"
"2018-12-10";"299,85";"Novo Nordisk B A/S"
"2018-12-11";"300,2";"Novo Nordisk B A/S"
"2018-12-12";"302,2";"Novo Nordisk B A/S"
"2018-12-13";"304,95";"Novo Nordisk B A/S"
"2018-12-14";"310,0";"Novo Nordisk B A/S"
"2018-12-17";"305,0";"Novo Nordisk B A/S"
"2018-12-18";"301,5";"Novo Nordisk B A/S"
"2018-12-19";"296,75";"Novo Nordisk B A/S"
"2018-12-20";"299,05";"Novo Nordisk B A/S"
"2018-12-21";"296,2";"Novo Nordisk B A/S"
"2018-12-27";"293,0";"Novo Nordisk B A/S"
"2018-12-28";"297,9";"Novo Nordisk B A/S"
"2019-01-02";"304,3";"Novo Nordisk B A/S"
"2019-01-03";"310,0";"Novo Nordisk B A/S"
"2019-01-04";"312,65";"Novo Nordisk B A/S"
"2019-01-07";"312,4";"Novo Nordisk B A/S"
"2019-01-08";"314,5";"Novo Nordisk B A/S"
"2019-01-09";"317,1";"Novo Nordisk B A/S"
"2019-01-10";"314,55";"Novo Nordisk B A/S"
"2019-01-11";"314,35";"Novo Nordisk B A/S"
"2019-01-14";"303,3";"Novo Nordisk B A/S"
"2019-01-15";"308,95";"Novo Nordisk B A/S"
"2019-01-16";"307,5";"Novo Nordisk B A/S"
"2019-01-17";"310,7";"Novo Nordisk B A/S"
"2019-01-18";"315,1";"Novo Nordisk B A/S"
"2019-01-21";"313,05";"Novo Nordisk B A/S"
"2019-01-22";"316,0";"Novo Nordisk B A/S"
"2019-01-23";"311,35";"Novo Nordisk B A/S"
"2019-01-24";"308,9";"Novo Nordisk B A/S"
"2019-01-25";"303,05";"Novo Nordisk B A/S"
"2019-01-28";"300,85";"Novo Nordisk B A/S"
"2019-01-29";"303,05";"Novo Nordisk B A/S"
"2019-01-30";"306,3";"Novo Nordisk B A/S"
"2019-01-31";"304,2";"Novo Nordisk B A/S"
"2019-02-01";"317,45";"Novo Nordisk B A/S"
"2019-02-04";"314,7";"Novo Nordisk B A/S"
"2019-02-05";"320,3";"Novo Nordisk B A/S"
"2019-02-06";"319,2";"Novo Nordisk B A/S"
"2019-02-07";"320,3";"Novo Nordisk B A/S"
"2019-02-08";"319,45";"Novo Nordisk B A/S"
"2019-02-11";"322,15";"Novo Nordisk B A/S"
"2019-02-12";"325,0";"Novo Nordisk B A/S"
"2019-02-13";"325,0";"Novo Nordisk B A/S"
"2019-02-14";"328,5";"Novo Nordisk B A/S"
"2019-02-15";"330,7";"Novo Nordisk B A/S"
"2019-02-18";"332,5";"Novo Nordisk B A/S"
"2019-02-19";"327,0";"Novo Nordisk B A/S"
"2019-02-20";"327,1";"Novo Nordisk B A/S"
"2019-02-21";"326,95";"Novo Nordisk B A/S"
"2019-02-22";"326,9";"Novo Nordisk B A/S"
"2019-02-25";"325,0";"Novo Nordisk B A/S"
"2019-02-26";"325,6";"Novo Nordisk B A/S"
"2019-02-27";"321,75";"Novo Nordisk B A/S"
"2019-02-28";"321,85";"Novo Nordisk B A/S"
"2019-03-01";"325,8";"Novo Nordisk B A/S"
"2019-03-04";"324,7";"Novo Nordisk B A/S"
"2019-03-05";"328,1";"Novo Nordisk B A/S"
"2019-03-06";"324,85";"Novo Nordisk B A/S"
"2019-03-07";"327,35";"Novo Nordisk B A/S"
"2019-03-08";"328,95";"Novo Nordisk B A/S"
"2019-03-11";"329,5";"Novo Nordisk B A/S"
"2019-03-12";"328,0";"Novo Nordisk B A/S"
"2019-03-13";"330,5";"Novo Nordisk B A/S"
"2019-03-14";"333,0";"Novo Nordisk B A/S"
"2019-03-15";"335,0";"Novo Nordisk B A/S"
"2019-03-18";"338,8";"Novo Nordisk B A/S"
"2019-03-19";"344,5";"Novo Nordisk B A/S"
"2019-03-20";"344,6";"Novo Nordisk B A/S"
"2019-03-21";"344,65";"Novo Nordisk B A/S"
"2019-03-22";"336,35";"Novo Nordisk B A/S"
"2019-03-25";"338,45";"Novo Nordisk B A/S"
"2019-03-26";"345,65";"Novo Nordisk B A/S"
"2019-03-27";"343,85";"Novo Nordisk B A/S"
"2019-03-28";"345,85";"Novo Nordisk B A/S"
"2019-03-29";"348,4";"Novo Nordisk B A/S"
"2019-04-01";"347,6";"Novo Nordisk B A/S"
"2019-04-02";"347,45";"Novo Nordisk B A/S"
"2019-04-03";"339,85";"Novo Nordisk B A/S"
"2019-04-04";"337,55";"Novo Nordisk B A/S"
"2019-04-05";"337,8";"Novo Nordisk B A/S"
"2019-04-08";"340,1";"Novo Nordisk B A/S"
"2019-04-09";"339,25";"Novo Nordisk B A/S"
"2019-04-10";"339,4";"Novo Nordisk B A/S"
"2019-04-11";"338,8";"Novo Nordisk B A/S"
"2019-04-12";"333,85";"Novo Nordisk B A/S"
"2019-04-15";"332,4";"Novo Nordisk B A/S"
"2019-04-16";"331,25";"Novo Nordisk B A/S"
"2019-04-17";"322,75";"Novo Nordisk B A/S"
"2019-04-23";"324,35";"Novo Nordisk B A/S"
"2019-04-24";"323,5";"Novo Nordisk B A/S"
"2019-04-25";"323,4";"Novo Nordisk B A/S"
"2019-04-26";"327,5";"Novo Nordisk B A/S"
"2019-04-29";"331,95";"Novo Nordisk B A/S"
"2019-04-30";"325,5";"Novo Nordisk B A/S"
"2019-05-01";"327,3";"Novo Nordisk B A/S"
"2019-05-02";"327,05";"Novo Nordisk B A/S"
"2019-05-03";"317,35";"Novo Nordisk B A/S"
"2019-05-06";"317,4";"Novo Nordisk B A/S"
"2019-05-07";"317,8";"Novo Nordisk B A/S"
"2019-05-08";"323,7";"Novo Nordisk B A/S"
"2019-05-09";"322,35";"Novo Nordisk B A/S"
"2019-05-10";"320,0";"Novo Nordisk B A/S"
"2019-05-13";"314,1";"Novo Nordisk B A/S"
"2019-05-14";"314,0";"Novo Nordisk B A/S"
"2019-05-15";"313,0";"Novo Nordisk B A/S"
"2019-05-16";"313,3";"Novo Nordisk B A/S"
"2019-05-20";"316,9";"Novo Nordisk B A/S"
"2019-05-21";"318,85";"Novo Nordisk B A/S"
"2019-05-22";"320,45";"Novo Nordisk B A/S"
"2019-05-23";"323,9";"Novo Nordisk B A/S"
"2019-05-24";"323,95";"Novo Nordisk B A/S"
"2019-05-27";"321,45";"Novo Nordisk B A/S"
"2019-05-28";"323,2";"Novo Nordisk B A/S"
"2019-05-29";"314,7";"Novo Nordisk B A/S"
"2019-06-03";"324,25";"Novo Nordisk B A/S"
"2019-06-04";"319,55";"Novo Nordisk B A/S"
"2019-06-06";"327,4";"Novo Nordisk B A/S"
"2019-06-07";"323,75";"Novo Nordisk B A/S"
"2019-06-11";"340,65";"Novo Nordisk B A/S"
"2019-06-12";"346,0";"Novo Nordisk B A/S"
"2019-06-13";"345,0";"Novo Nordisk B A/S"
"2019-06-14";"340,5";"Novo Nordisk B A/S"
"2019-06-17";"340,55";"Novo Nordisk B A/S"
"2019-06-18";"348,0";"Novo Nordisk B A/S"
"2019-06-19";"346,7";"Novo Nordisk B A/S"
"2019-06-20";"340,6";"Novo Nordisk B A/S"
"2019-06-21";"332,95";"Novo Nordisk B A/S"
"2019-06-24";"333,95";"Novo Nordisk B A/S"
"2019-06-25";"337,35";"Novo Nordisk B A/S"
"2019-06-26";"334,2";"Novo Nordisk B A/S"
"2019-06-27";"334,4";"Novo Nordisk B A/S"
"2019-06-28";"334,5";"Novo Nordisk B A/S"
"2019-07-01";"340,35";"Novo Nordisk B A/S"
"2019-07-02";"344,1";"Novo Nordisk B A/S"
"2019-07-03";"345,0";"Novo Nordisk B A/S"
"2019-07-04";"341,75";"Novo Nordisk B A/S"
"2019-07-05";"339,3";"Novo Nordisk B A/S"
"2019-07-08";"334,4";"Novo Nordisk B A/S"
"2019-07-09";"335,45";"Novo Nordisk B A/S"
"2019-07-10";"335,05";"Novo Nordisk B A/S"
"2019-07-11";"327,0";"Novo Nordisk B A/S"
"2019-07-12";"318,75";"Novo Nordisk B A/S"
"2019-07-15";"317,35";"Novo Nordisk B A/S"
"2019-07-16";"319,05";"Novo Nordisk B A/S"
"2019-07-17";"321,4";"Novo Nordisk B A/S"
"2019-07-18";"322,2";"Novo Nordisk B A/S"
"2019-07-19";"319,0";"Novo Nordisk B A/S"
"2019-07-22";"323,65";"Novo Nordisk B A/S"
"2019-07-23";"320,8";"Novo Nordisk B A/S"
"2019-07-24";"331,05";"Novo Nordisk B A/S"
"2019-07-25";"329,0";"Novo Nordisk B A/S"
"2019-07-26";"327,75";"Novo Nordisk B A/S"
"2019-07-29";"328,8";"Novo Nordisk B A/S"
"2019-07-30";"323,55";"Novo Nordisk B A/S"
"2019-07-31";"324,0";"Novo Nordisk B A/S"
"2019-08-01";"330,15";"Novo Nordisk B A/S"
"2019-08-02";"327,35";"Novo Nordisk B A/S"
"2019-08-05";"321,4";"Novo Nordisk B A/S"
"2019-08-06";"324,65";"Novo Nordisk B A/S"
"2019-08-07";"326,0";"Novo Nordisk B A/S"
"2019-08-08";"334,8";"Novo Nordisk B A/S"
"2019-08-09";"334,0";"Novo Nordisk B A/S"
"2019-08-12";"336,45";"Novo Nordisk B A/S"
"2019-08-13";"345,9";"Novo Nordisk B A/S"
"2019-08-14";"338,75";"Novo Nordisk B A/S"
"2019-08-15";"342,9";"Novo Nordisk B A/S"
"2019-08-16";"347,5";"Novo Nordisk B A/S"
"2019-08-19";"344,0";"Novo Nordisk B A/S"
"2019-08-20";"344,6";"Novo Nordisk B A/S"
"2019-08-21";"350,0";"Novo Nordisk B A/S"
"2019-08-22";"354,85";"Novo Nordisk B A/S"
"2019-08-23";"354,5";"Novo Nordisk B A/S"
"2019-08-26";"351,0";"Novo Nordisk B A/S"
"2019-08-27";"353,6";"Novo Nordisk B A/S"
"2019-08-28";"352,65";"Novo Nordisk B A/S"
"2019-08-29";"354,85";"Novo Nordisk B A/S"
"2019-08-30";"352,3";"Novo Nordisk B A/S"
"2019-09-02";"359,1";"Novo Nordisk B A/S"
"2019-09-03";"361,05";"Novo Nordisk B A/S"
"2019-09-04";"362,15";"Novo Nordisk B A/S"
