time,open,high,low,close,Basis,Upper,Lower,Basis,Upper,Lower,MA,MA,Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,Histogram,MACD,Signal,Plot,Plot,Aroon Up,Aroon Down,K,D,Plot
1537862400,60.21,60.95,59.32,60.22,58.544499999999985,62.95249489564217,54.1365051043578,58.544499999999985,62.95249489564217,54.1365051043578,59.163333333333284,59.163333333333284,40372,52382.85,40372,52382.85,40372,52382.85,0.5624849430687839,-0.905899551480843,-1.468384494549627,-2.4099117647058392,0.8172900061312078,78.57142857142857,14.285714285714286,99.99999999999999,99.72155373768793,-9.346827344618006
1537948800,60.43,62.81,60.27,61.94,58.520499999999984,62.84832843929947,54.1926715607005,58.520499999999984,62.84832843929947,54.1926715607005,59.613333333333294,59.613333333333294,58968,53128.1,58968,53128.1,58968,53128.1,0.6758275831733289,-0.6236000155829657,-1.2994275987562947,-1.3285882352940632,0.6056338028169014,100,7.142857142857143,99.99999999999996,99.86077686884396,-3.0269258075309957
1538035200,62.62,63.02,61.4,61.53,58.54649999999998,62.93959583323725,54.15340416676271,58.54649999999998,62.93959583323725,54.15340416676271,59.888888888888836,59.888888888888836,35921,53188.85,35921,53188.85,35921,53188.85,0.6971219467306802,-0.42802516534294455,-1.1251471120736247,-0.6096470588234695,1.2016936104695919,100,0,97.39926299998565,99.13308766666187,-6.816687237868212
1538121600,54.02,55.63,52.13,52.92,58.15999999999998,63.074094016195204,53.24590598380476,58.15999999999998,63.074094016195204,53.24590598380476,59.21666666666662,59.21666666666662,128838,57283.55,128838,57283.55,128838,57283.55,0.13471222286005213,-0.9567568334985594,-1.0914690563586116,-1.2659999999999414,1.2741194486983154,92.85714285714286,100,64.06592966665232,87.15506422221263,16.010439325780652
1538380800,61.23,62.31,60.23,62.1,58.24699999999999,63.37094028068272,53.12305971931727,58.24699999999999,63.37094028068272,53.12305971931727,59.78333333333329,59.78333333333329,96750,60289.85,96750,60289.85,96750,60289.85,0.37093973519105783,-0.6277943873697893,-0.9987341225608471,-0.6544705882352275,0.7153409090909091,85.71428571428571,92.85714285714286,61.931933050053736,74.46570857223055,17.184576136775277
1538467200,62.82,63.4,59.87,60.22,58.367499999999986,63.55759007629021,53.17740992370976,58.367499999999986,63.55759007629021,53.17740992370976,59.826666666666625,59.826666666666625,62824,60815.45,62824,60815.45,62824,60815.45,0.3886853499417723,-0.5128774351336318,-0.9015627850754041,-0.08917647058817835,0.6817155756207675,100,85.71428571428571,57.094893211746445,61.03091864281749,10.276648555055575
1538553600,60.75,60.96,58.33,59.03,58.51149999999999,63.60643974449208,53.4165602555079,58.51149999999999,63.60643974449208,53.4165602555079,59.75111111111106,59.75111111111106,49391,60729.9,49391,60729.9,49391,60729.9,0.3117087850371306,-0.5119268037789908,-0.8236355888161214,-0.23141176470582536,0.9881031064111038,92.85714285714286,78.57142857142857,79.7216184172258,66.24948155967532,2.873661300983018
1538640000,58.78,58.8,55.57,56.38,58.518999999999984,63.60090869654386,53.43709130345611,58.518999999999984,63.60090869654386,53.43709130345611,59.36666666666661,59.36666666666661,65731,61324.15,65731,61324.15,65731,61324.15,0.08551319518101996,-0.7167440948398465,-0.8022572900208664,-0.9289117647058305,0.27253668763102723,85.71428571428571,71.42857142857143,64.25666615447756,67.02439259448326,2.2017569476275516
1538726400,54.98,55.01,52.01,52.41,58.506999999999984,63.64510899067055,53.36889100932942,58.506999999999984,63.64510899067055,53.36889100932942,58.52777777777773,58.52777777777773,94936,61703.35,94936,61703.35,94936,61703.35,-0.30678666017968403,-1.1857406152454715,-0.8789539550657874,-0.7223235294117174,0.5102963335007534,78.57142857142857,100,45.153482372030204,63.04392231457785,7.876715960119225
1538985600,52.93,53.58,49.83,50.12,58.157999999999994,64.44969166440978,51.866308335590205,58.157999999999994,64.44969166440978,51.866308335590205,57.4055555555555,57.4055555555555,82989,62163.35,82989,62163.35,82989,62163.35,-0.6747195404527262,-1.722353380631695,-1.0476338401789689,-2.400323529411729,1.0209318028359218,71.42857142857143,100,24.777109606510574,44.72908604433943,7.753648710874664
1539072000,51.11,53.39,50.69,52.58,57.99149999999999,64.67630448480031,51.30669551519967,57.99149999999999,64.67630448480031,51.30669551519967,56.3655555555555,56.3655555555555,68250,63197.05,68250,63197.05,68250,63197.05,-0.7034202977950816,-1.9269092124228209,-1.2234889146277392,-3.9850588235293714,0.909149072296865,64.28571428571429,92.85714285714286,19.285260566491626,29.738617515010798,4.3216213462003905
1539158400,53.08,53.1,49.6,51.37,57.65349999999999,64.933242509183,50.37375749081696,57.65349999999999,64.933242509183,50.37375749081696,55.236666666666615,55.236666666666615,74470,64015.8,74470,64015.8,74470,64015.8,-0.7505999804420336,-2.161738890180281,-1.4111389097382476,-5.2755294117646585,0.13345794392523364,57.142857142857146,100,20.126860450284543,21.396410207762244,3.4316584969658335
1539244800,51.63,52.48,49.82,50.53,57.28549999999998,65.19692332327193,49.37407667672802,57.28549999999998,65.19692332327193,49.37407667672802,54.97111111111106,54.97111111111106,56485,64334.85,56485,64334.85,56485,64334.85,-0.7815653537498242,-2.388095601925528,-1.6065302481757038,-6.086647058823502,0.30133448127421436,50,92.85714285714286,23.686532548574604,21.03288452178359,-1.059527238944829
1539331200,52.31,52.44,50.44,51.83,56.92449999999998,65.13419786289421,48.71480213710575,56.92449999999998,65.13419786289421,48.71480213710575,53.829999999999956,53.829999999999956,53699,63933.9,53699,63933.9,53699,63933.9,-0.662393509945137,-2.434522135607125,-1.772128625661988,-6.120941176470559,1.3626373626373627,42.857142857142854,85.71428571428571,23.812843236931798,22.542078745263648,-4.3078031305957465
1539590400,51.85,52.65,50.93,51.95,56.57349999999999,65.00075643373971,48.14624356626027,56.57349999999999,65.00075643373971,48.14624356626027,52.91111111111106,52.91111111111106,45463,63484.45,45463,63484.45,45463,63484.45,-0.529160866577215,-2.4335797088835065,-1.9044188423062915,-5.769676470588216,1.445802770986145,35.714285714285715,78.57142857142857,26.979014330053406,24.826130038519935,-8.137956028395447
1539676800,53.24,55.5,52.52,55.32,56.48949999999998,64.93155537769161,48.04744462230835,56.48949999999998,64.93155537769161,48.04744462230835,52.49888888888884,52.49888888888884,74169,63326.15,74169,63326.15,74169,63326.15,-0.18548598970729158,-2.136276329440406,-1.9507903397331146,-5.109941176470564,5.478632478632479,28.571428571428573,71.42857142857143,44.964428505592274,31.91876202419249,-2.5679675959570885
1539763200,56.52,56.58,53.19,54.4,56.21799999999998,64.5615522411027,47.87444775889727,56.21799999999998,64.5615522411027,47.87444775889727,52.27888888888884,52.27888888888884,74002,64443.75,74002,64443.75,74002,64443.75,-0.0012810204504685174,-1.9523916152962002,-1.9511105948457317,-4.206176470588218,0.6025988088792636,21.428571428571427,64.28571428571429,55.53907639401194,42.494173076552535,0.432693365825135
1539849600,53.9,54.24,52.63,52.79,55.87199999999998,64.18147796194245,47.56252203805751,55.87199999999998,64.18147796194245,47.56252203805751,52.32111111111106,52.32111111111106,48303,64554.85,48303,64554.85,48303,64554.85,0.029283702957782598,-1.9145059661485035,-1.9437896691062861,-3.548735294117641,0.328159645232816,14.285714285714286,57.142857142857146,59.448186553583334,53.31723048439585,-4.052257716348707
1539936000,53.61,53.95,50.72,52.02,55.48099999999998,63.74262671633178,47.21937328366818,55.48099999999998,63.74262671633178,47.21937328366818,52.532222222222174,52.532222222222174,73823,66171.75,73823,66171.75,73823,66171.75,0.015487537591774458,-1.9244302471165682,-1.9399177847083426,-3.131941176470569,0.9675925925925926,7.142857142857143,50,50.62502875591383,55.20409723450303,-0.1389368265903689
1540195200,52.13,52.4,50.54,52.22,55.09399999999998,63.20386658336657,46.98413341663339,55.09399999999998,63.20386658336657,46.98413341663339,52.492222222222175,52.492222222222175,41480,66343.2,41480,66343.2,41480,66343.2,0.0364778790130178,-1.8943204359420704,-1.9307983149550882,-2.9849117647058705,0.736599423631124,0,42.857142857142854,48.340373804960514,52.804529704819224,-5.9844145811417935
1540281600,52.84,58.95,52.48,58.9,55.027999999999984,62.99006405400045,47.06593594599952,55.027999999999984,62.99006405400045,47.06593594599952,53.32888888888884,53.32888888888884,94739,69061.55,94739,69061.55,94739,69061.55,0.49162670165316436,-1.3162649378886329,-1.8078916395417972,-2.6230294117646835,0.4558184451955577,0,35.714285714285715,66.96445328924356,55.309951950039306,4.055180720550332
1540368000,60.31,60.91,57.21,57.8,54.820999999999984,62.25098761775586,47.39101238224411,54.820999999999984,62.25098761775586,47.39101238224411,54.13666666666662,54.13666666666662,80373,70131.8,80373,70131.8,80373,70131.8,0.6974160546928974,-0.9361215711756756,-1.633537625868573,-1.8477352941176193,0.29759862778730706,100,28.571428571428573,81.6785350991911,65.66112073113173,5.533510633501252
1540454400,63.63,64.23,60.24,63,54.89449999999998,62.612024149622535,47.176975850377424,54.89449999999998,62.612024149622535,47.176975850377424,55.37777777777772,55.37777777777772,93545,73013,93545,73013,93545,73013,1.1365856349355536,-0.21280558219913104,-1.3493912171346847,-0.3865588235293913,2.383314543404735,100,21.428571428571427,96.35302939273333,81.66533926038933,8.424835150055538
1540540800,61.73,68.01,61.37,66.14,55.55549999999998,64.62881356231055,46.48218643768941,55.55549999999998,64.62881356231055,46.48218643768941,56.9544444444444,56.9544444444444,126753,72908.75,126753,72908.75,126753,72908.75,1.5649565291389795,0.6068044442890397,-0.9581520848499399,1.8207647058823753,0.40327868852459015,100,14.285714285714286,96.35302939273333,91.46153129488592,14.58579133402438
1540800000,67.52,69.46,65.35,67.45,55.82299999999998,65.91103865972012,45.73496134027983,55.82299999999998,65.91103865972012,45.73496134027983,58.30222222222218,58.30222222222218,75404,71841.45,75404,71841.45,75404,71841.45,1.8437499287404457,1.3465353260756174,-0.4972146026648284,4.660117647058833,0.7656065959952886,100,7.142857142857143,99.99999999999999,97.56868626182222,8.413998803406527
1540886400,65.72,67.61,64.51,66.08,56.115999999999985,67.00634508176874,45.22565491823123,56.115999999999985,67.00634508176874,45.22565491823123,59.599999999999945,59.599999999999945,56440,71522.25,56440,71522.25,56440,71522.25,1.8389426237604671,1.8014636770357555,-0.03747894672471164,6.467205882352964,2.3452914798206277,92.85714285714286,0,96.48805624926634,97.61369521399989,0.9440646095595517
1540972800,66.64,68.42,65.86,67.47,56.53799999999999,68.45318627634508,44.6228137236549,56.53799999999999,68.45318627634508,44.6228137236549,61.231111111111055,61.231111111111055,55181,71811.75,55181,71811.75,55181,71811.75,1.8285773281955986,2.2482427135197867,0.41966538532418807,7.815411764705914,1.4950331125827814,85.71428571428571,0,94.8194259371282,97.1024940621315,-3.9136114554042947
1541059200,67.72,69.59,67.02,68.86,57.16199999999999,70.23011019237299,44.093889807627,57.16199999999999,70.23011019237299,44.093889807627,63.10222222222217,63.10222222222217,62462,71648.3,62462,71648.3,62462,71648.3,1.8111040601155186,2.6835454604685864,0.8724414003530678,8.738382352941201,2.8916129032258064,100,0,94.81942593712819,95.37563604117425,-4.9832907452954425
1541145600,68.73,69.87,68.21,69.29,58.00599999999999,71.89223548698496,44.11976451301503,58.00599999999999,71.89223548698496,44.11976451301503,64.99888888888884,64.99888888888884,54131,69608.05,54131,69608.05,54131,69608.05,1.7246988003865344,3.028314900836236,1.3036161004497013,9.311176470588258,0.7635613207547169,100,35.714285714285715,98.33136968786182,95.99007385403941,-7.2952135369884825
1541408400,68.2,68.82,66.05,68.3,58.914999999999985,72.99611856352337,44.8338814364766,58.914999999999985,72.99611856352337,44.8338814364766,66.04333333333327,66.04333333333327,55363,68226.75,55363,68226.75,55363,68226.75,1.505065790161672,3.1849483381517913,1.6798825479901194,9.034823529411767,1.858095238095238,92.85714285714286,28.571428571428573,96.62861377004016,96.59313646501006,-7.9892662712251665
1541494800,67.91,69.78,67.26,68.26,59.69899999999999,74.02585017720232,45.37214982279767,59.69899999999999,74.02585017720232,45.37214982279767,67.20555555555549,67.20555555555549,48474,67237.95,48474,67237.95,48474,67237.95,1.2706381635462483,3.2681802524229298,1.9975420888766815,9.220794117647074,1.6607301869991096,85.71428571428571,21.428571428571427,93.11625133027326,96.02541159605842,-9.797702297236075
1541581200,68.91,70.25,68.22,69.63,60.61199999999999,75.02639780219778,46.1976021978022,60.61199999999999,75.02639780219778,46.1976021978022,67.94222222222216,67.94222222222216,50322,66030.55,50322,66030.55,50322,66030.55,1.126313506141551,3.40543397155362,2.279120465412069,9.366852941176496,2.958060288335518,100,14.285714285714286,92.26390739669455,94.00292416566931,-9.87871505132154
1541667600,69.87,71.54,69.71,70.3,61.60049999999999,75.82401781381819,47.37698218618179,61.60049999999999,75.82401781381819,47.37698218618179,68.40444444444438,68.40444444444438,47707,65591.65,47707,65591.65,47707,65591.65,0.9987899202972312,3.527607865783608,2.528817945486377,9.507323529411778,0.8963992419456728,100,7.142857142857143,95.63529362665436,93.6718174512074,-10.170455203895298
1541754000,69.87,70.83,69.09,70.15,62.51649999999999,76.46205452465055,48.57094547534943,62.51649999999999,76.46205452465055,48.57094547534943,68.70444444444439,68.70444444444439,47074,65260.4,47074,65260.4,47074,65260.4,0.8338749891155293,3.5711616818807883,2.737286692765259,9.388970588235324,0.47645017352503716,92.85714285714286,0,98.03202422107076,95.31040841480656,-10.009659413040612
1542013200,69.77,70.01,66.09,66.27,63.232499999999995,76.38223136607743,50.082768633922555,63.232499999999995,76.38223136607743,50.082768633922555,68.72555555555549,68.72555555555549,53038,65639.15,53038,65639.15,53038,65639.15,0.41422854445299917,3.255072373331508,2.840843828878509,9.279176470588261,0.379740980573543,85.71428571428571,0,71.89891809808158,88.52207864860225,-7.5822833637885125
1542099600,66.73,68.97,66.52,67.76,63.854499999999994,76.61953110062795,51.08946889937204,63.854499999999994,76.61953110062795,51.08946889937204,68.75777777777772,68.75777777777772,49663,64413.85,49663,64413.85,49663,64413.85,0.19867662623048243,3.0891896116666118,2.8905129854361293,8.941676470588277,0.9940397350993377,78.57142857142857,0,46.59154843035125,72.17416358316787,-6.795099915282405
1542186000,68.7,69.44,67.49,68.86,64.57749999999999,76.74255630895335,52.41244369104662,64.57749999999999,76.74255630895335,52.41244369104662,68.7577777777777,68.7577777777777,48359,63131.7,48359,63131.7,48359,63131.7,0.09700507784019896,3.011769332736378,2.914764254896179,8.60370588235299,0.6868686868686869,71.42857142857143,0,28.096684386196088,48.86238363820965,-6.36529347908276
1542272400,68.61,69.74,67.85,69.7,65.42299999999999,76.49495032503319,54.35104967496679,65.42299999999999,76.49495032503319,54.35104967496679,68.80333333333326,68.80333333333326,42673,62850.2,42673,62850.2,42673,62850.2,0.05522764281514991,2.9837988084151164,2.9285711655999664,7.799029411764728,1.3189522342064715,64.28571428571429,0,39.76643632761302,38.1515563813868,-7.557235626878165
1542358800,69.18,71.17,69.17,70.93,66.3685,75.8104029332015,56.92659706679849,66.3685,75.8104029332015,56.92659706679849,69.09555555555549,69.09555555555549,56993,62008.7,56993,62008.7,56993,62008.7,0.07794373380310926,3.0260008328538532,2.948057099050744,7.579264705882373,1.1253561253561253,57.142857142857146,7.142857142857143,55.911455140342355,41.25819195138383,-3.333695600865699
1542618000,71.36,73.37,70.59,70.71,67.29299999999999,74.32609633092004,60.25990366907994,67.29299999999999,74.32609633092004,60.25990366907994,69.3677777777777,69.3677777777777,66039,63236.65,66039,63236.65,66039,63236.65,0.04717904035129461,3.0070308994898625,2.959851859138568,8.061000000000028,0.36666666666666664,100,0,64.3363573319222,53.338082933292526,1.6293699983390495
1542704400,68.5,69.99,66.76,69.56,67.826,73.76464092196197,61.88735907803802,67.826,73.76464092196197,61.88735907803802,69.35999999999994,69.35999999999994,57183,61358.85,57183,61358.85,57183,61358.85,-0.0749515945521475,2.8661623659483837,2.941113960500531,7.930235294117665,0.19103773584905662,92.85714285714286,0,57.83635046919773,59.361387647154096,1.6996079378002789
1542790800,70.51,70.65,67.51,67.67,68.31949999999999,72.0869950564005,64.55200494359948,68.31949999999999,72.0869950564005,64.55200494359948,69.06777777777772,69.06777777777772,40399,59360.15,40399,59360.15,40399,59360.15,-0.29500058319204125,2.5723632315104794,2.8673638147025207,7.7033823529411904,2.9031413612565444,85.71428571428571,14.285714285714286,33.665367990865406,51.94602526399512,-3.1073111510154576
1542963600,66.97,67.52,65.13,65.22,68.43049999999998,71.6564415679777,65.20455843202227,68.43049999999998,71.6564415679777,65.20455843202227,68.51999999999992,68.51999999999992,33470,56356.4,33470,56356.4,33470,56356.4,-0.599953093098275,2.117422448329677,2.717375541427952,6.832470588235317,0.8221518987341773,78.57142857142857,100,11.51762835545791,34.339782271840356,-8.121465011264743
1543222800,65.04,69.26,65.02,69.22,68.58449999999999,71.64835688308115,65.52064311691883,68.58449999999999,71.64835688308115,65.52064311691883,68.84777777777771,68.84777777777771,54151,52726.3,54151,52726.3,54151,52726.3,-0.529144024719173,2.0559455105289857,2.5850895352481587,5.772500000000015,1.7252047315741583,71.42857142857143,100,14.82628669136951,20.003094345897615,-3.795971486247064
1543309200,68.06,69.42,67.12,68.8,68.652,71.67207682021449,65.63192317978552,68.652,71.67207682021449,65.63192317978552,68.96333333333327,68.96333333333327,49861,51449.15,49861,51449.15,49861,51449.15,-0.5073948549600802,1.9508459665480586,2.458240821508139,4.553147058823541,0.6638981173864895,64.28571428571429,92.85714285714286,27.821335438534962,18.055083495120797,-2.5879035278841385
1543395600,69.35,69.69,68.48,69.58,68.827,71.62835038865181,66.02564961134819,68.827,71.62835038865181,66.02564961134819,69.04333333333325,69.04333333333325,39418,50598.05,39418,50598.05,39418,50598.05,-0.4397979545343196,1.9084933783402391,2.3482913328745587,4.173529411764726,3.9102773246329527,57.142857142857146,85.71428571428571,43.53055170091515,28.726057943606545,-5.132230196327282
1543482000,69.43,69.56,67.96,68.25,68.866,71.61186525525157,66.12013474474843,68.866,71.61186525525157,66.12013474474843,68.88222222222215,68.88222222222215,39569,49817.45,39569,49817.45,39569,49817.45,-0.48066100811865287,1.7474650727262429,2.2281260808448957,3.5915882352941395,0.8935768261964736,50,78.57142857142857,38.50976018937301,36.62054910960771,-6.308002965059771
1543568400,68.4,70.34,67.7,70.07,68.9265,71.72204127138093,66.13095872861908,68.9265,71.72204127138093,66.13095872861908,68.78666666666659,68.78666666666659,52046,49296.65,52046,49296.65,52046,49296.65,-0.3852413861752728,1.7465743481258045,2.1318157343010773,3.6135294117647447,1.2158590308370043,42.857142857142854,71.42857142857143,44.84582997641536,42.29538062223451,-2.3607838981937537
1543827600,72.13,73.22,70.49,71.75,69.0495,72.1027833147287,65.99621668527129,69.0495,72.1027833147287,65.99621668527129,68.90222222222215,68.90222222222215,56578,49419,56578,49419,56578,49419,-0.21746090759008263,1.8599895998134741,2.0774505074035567,3.9663823529411957,2.7359900373599,35.714285714285715,64.28571428571429,55.12521026420936,46.16026680999925,1.2635825233086393
1543914000,71.33,73.76,70.42,71.95,69.232,72.51217438560825,65.95182561439175,69.232,72.51217438560825,65.95182561439175,69.1677777777777,69.1677777777777,61079,49704.8,61079,49704.8,61079,49704.8,-0.10707588090998765,1.9436056562660724,2.05068153717606,4.198617647058853,0.2103585657370518,100,57.142857142857146,72.0894584987646,57.35349957979645,4.317626373245971
1544086800,71.4,73.51,70.19,72.49,69.4435,72.98109395634938,65.90590604365062,69.4435,72.98109395634938,65.90590604365062,69.70333333333326,69.70333333333326,57611,50161.65,57611,50161.65,57611,50161.65,-0.016509723760702144,2.0300443824751824,2.0465541062358845,4.252647058823555,0.6069148936170212,92.85714285714286,50,81.7162231340745,69.64363063234948,4.624833460358155
1544173200,74.04,75.92,71.56,71.61,69.54249999999999,73.20407821164649,65.88092178835349,69.54249999999999,73.20407821164649,65.88092178835349,70.41333333333324,70.41333333333324,81213,51706.2,81213,51706.2,81213,51706.2,-0.033696731310314476,2.0044331920979914,2.038129923408306,4.6514411764706125,0.489,100,42.857142857142854,78.73473878516371,77.51347347266761,10.347040348234357
1544432400,72.12,73.22,70.7,73.06,69.6805,73.64165879510075,65.71934120489924,69.6805,73.64165879510075,65.71934120489924,70.83999999999992,70.83999999999992,48208,51731.25,48208,51731.25,48208,51731.25,0.03125159473039485,2.0771944168212997,2.045942822090905,4.662235294117664,0.4769155206286837,92.85714285714286,35.714285714285715,82.5898033161725,81.01358841180358,4.539695192435343
1544518800,74.02,74.45,72.07,73.35,69.84049999999999,74.11101975759425,65.56998024240573,69.84049999999999,74.11101975759425,65.56998024240573,71.34555555555546,71.34555555555546,46537,51704.4,46537,51704.4,46537,51704.4,0.07017633933218326,2.133663246256134,2.0634869069239508,4.302352941176494,0.8690773067331671,85.71428571428571,28.571428571428573,86.96525347998814,82.76326519377479,0.4854045815279377
1544605200,73.92,74.41,73.1,73.36,70.195,74.39765868231082,65.99234131768917,70.195,74.39765868231082,65.99234131768917,71.76555555555548,71.76555555555548,42108,51157.9,42108,51157.9,42108,51157.9,0.07272061587498602,2.1543876767676835,2.0816670608926975,4.10476470588236,1.9453658536585365,78.57142857142857,21.428571428571427,97.29147461205808,88.94884380273959,-3.2008334075641267
1544691600,74.23,75.52,73.39,75.41,70.5775,75.19599704990681,65.9590029500932,70.5775,75.19599704990681,65.9590029500932,72.56111111111103,72.56111111111103,50352,51192.35,50352,51192.35,50352,51192.35,0.1823512338591975,2.3096061032166944,2.127254869357497,4.172970588235302,0.5610647181628392,71.42857142857143,14.285714285714286,99.99999999999996,94.75224269734872,-2.6448445557387545
1544778000,75.06,75.6,72.89,73.16,70.7925,75.47112319491487,66.11387680508514,70.7925,75.47112319491487,66.11387680508514,72.90444444444437,72.90444444444437,53922,51470.5,53922,51470.5,53922,51470.5,0.07852290813717966,2.2254085045289713,2.1468855963917917,3.920735294117648,0.3093368237347295,64.28571428571429,7.142857142857143,79.890500595532,92.39399173586337,-1.1169437415499648
1545037200,72.5,73.17,68.8,69.67,70.791,75.4710423075013,66.11095769249869,70.791,75.4710423075013,66.11095769249869,72.67333333333326,72.67333333333326,57356,52204.65,57356,52204.65,57356,52204.65,-0.23296736843552246,1.8556763858473886,2.088643754282911,3.5405882352941234,0.17374213836477986,57.142857142857146,0,46.557167262198654,75.48255595257687,0.7573145063113587
1545123600,70.34,70.35,66.77,67.43,70.616,75.51862133965076,65.71337866034924,70.616,75.51862133965076,65.71337866034924,72.17111111111103,72.17111111111103,52440,51977,52440,51977,52440,51977,-0.5779842381804983,1.3661634565572882,1.9441476947377865,2.566617647058848,0.8507371007371007,50,100,13.223833928865323,46.55716726219867,0.3205334918191201
1545210000,67.62,69.45,65.98,66.61,70.41099999999999,75.61440619210174,65.20759380789823,70.41099999999999,75.61440619210174,65.20759380789823,71.51777777777771,71.51777777777771,45503,50950.2,45503,50950.2,45503,50950.2,-0.8339901469683526,0.9016600110273458,1.7356501579956984,1.309941176470602,0.44337811900191937,42.857142857142854,100,-4.500103993147301e-14,19.927000397021306,-1.972861585210291
1545296400,65.63,66.09,62.42,63.23,70.0945,76.16436482551309,64.0246351744869,70.0945,76.16436482551309,64.0246351744869,70.58666666666659,70.58666666666659,54513,50816.7,54513,50816.7,54513,50816.7,-1.1822578442182068,0.25782785272294007,1.4400856969411469,-0.6452058823529114,0.2531017369727047,35.714285714285715,100,-4.500103993147301e-14,4.407944642955075,-0.45915782514296244
1545382800,63.61,64.72,62.55,64.09,69.9155,76.45386822150634,63.37713177849365,69.9155,76.45386822150634,63.37713177849365,69.58999999999992,69.58999999999992,62500,51921.75,62500,51921.75,62500,51921.75,-1.296815175533192,-0.1809332724753432,1.1158819030578488,-2.629852941176452,0.29356625479335324,28.571428571428573,92.85714285714286,2.6522941846333654,0.8840980615444219,2.6101117727226963
1545642000,62.77,62.93,59.06,59.16,69.6125,77.42976518675174,61.79523481324826,69.6125,77.42976518675174,61.79523481324826,68.01333333333326,68.01333333333326,36346,52065.55,36346,52065.55,36346,52065.55,-1.6254306619983552,-0.9159064244400952,0.70952423755826,-4.391235294117635,0.289925208974923,21.428571428571427,100,2.6522941846333654,1.7681961230888923,-3.4213791097814616
1545814800,60.12,65.42,58.88,65.21,69.41199999999999,77.46149836946398,61.36250163053601,69.41199999999999,77.46149836946398,61.36250163053601,67.1077777777777,67.1077777777777,61894,52452.7,61894,52452.7,61894,52452.7,-1.366564452316735,-0.9986813278376587,0.36788312447907623,-5.517794117647028,6.493827160493828,14.285714285714286,100,15.547368849837419,6.950652406368047,0.985389746267655
1545901200,64,64.53,60.34,63.25,69.13449999999999,77.62010775666687,60.6488922433331,69.13449999999999,77.62010775666687,60.6488922433331,65.75666666666659,65.75666666666659,65692,53244.25,65692,53244.25,65692,53244.25,-1.2611111017348189,-1.2085057526894474,0.05260534904537145,-6.394823529411724,0.9692005242463958,7.142857142857143,92.85714285714286,23.019099228763977,13.73958742107825,4.163150222376488
1545987600,64.83,67.27,63.72,66.85,68.998,77.53820514976054,60.45779485023946,68.998,77.53820514976054,60.45779485023946,65.05555555555549,65.05555555555549,68103,54678.5,68103,54678.5,68103,54678.5,-0.8996414599029261,-1.0719464758332862,-0.1723050159303601,-6.036823529411734,1.9559748427672956,0,85.71428571428571,39.30914222669467,25.958536768432015,6.07029770610476
1546246800,67.84,67.89,65.08,66.59,68.91499999999999,77.5147290654999,60.31527093450008,68.91499999999999,77.5147290654999,60.31527093450008,64.71333333333325,64.71333333333325,54597,55429.9,54597,55429.9,54597,55429.9,-0.6409403199707091,-0.9734804158937465,-0.33254009592303735,-5.345058823529364,2.2567132116004296,28.571428571428573,78.57142857142857,42.300297267509556,34.87617957432273,3.3082264151673475
1546419600,61.32,63.06,59.79,62.03,68.513,77.59720409281945,59.42879590718056,68.513,77.59720409281945,59.42879590718056,64.11333333333326,64.11333333333326,83939,57024.55,83939,57024.55,83939,57024.55,-0.7331691490889277,-1.249001532284197,-0.5158323831952693,-5.0080294117646815,1.9247104247104247,21.428571428571427,71.42857142857143,41.597367728716854,41.06893574097369,8.629675383414986
1546506000,61.43,61.93,59.49,60.09,67.93,77.58696432632942,58.2730356736706,67.93,77.58696432632942,58.2730356736706,63.388888888888815,63.388888888888815,58942,57142.75,58942,57142.75,58942,57142.75,-0.871645976543486,-1.6053898538746267,-0.7337438773311408,-5.080147058823499,0.7160068846815835,14.285714285714286,64.28571428571429,32.352386937013144,38.75001731107985,5.076127246555518
1546592400,61.28,63.62,60.56,63.55,67.51,77.16174388387935,57.858256116120664,67.51,77.16174388387935,57.858256116120664,63.42444444444436,63.42444444444436,51957,56686.65,51957,56686.65,51957,56686.65,-0.6852489271535738,-1.590305036273108,-0.9050561091195342,-4.982823529411711,8.040145985401459,7.142857142857143,57.142857142857146,33.24790776870878,35.73255414481292,1.0945387948011343
1546851600,64.49,67.38,63.6,67.01,67.236,76.61394092538445,57.85805907461556,67.236,76.61394092538445,57.85805907461556,63.748888888888814,63.748888888888814,45504,56081.3,45504,56081.3,45504,56081.3,-0.30343664602938303,-1.284351916656263,-0.9809152706268799,-4.896323529411717,3.6222222222222222,0,50,57.16014607727484,40.92014692766559,-2.991081669084474
1546938000,68.4,68.82,65.44,67.08,67.0095,76.17023463211329,57.84876536788671,67.0095,76.17023463211329,57.84876536788671,64.62888888888882,64.62888888888882,40334,54037.35,40334,54037.35,40334,54037.35,-0.03480740101438229,-1.0244245218948578,-0.9896171208804755,-4.718352941176434,3.342485549132948,0,42.857142857142854,83.44841720438119,57.95215701678827,-6.800366865408637
1547024400,67.19,68.73,66.39,67.72,66.7425,75.48396183426996,58.001038165730044,66.7425,75.48396183426996,58.001038165730044,64.90777777777771,64.90777777777771,55326,54393.25,55326,54393.25,55326,54393.25,0.18525432225851057,-0.7580492180573373,-0.9433035403158478,-3.414588235294076,2.001005025125628,0,35.714285714285715,99.99999999999996,80.20285442721865,-4.151747475833202
